,price,year,manufacturer,model,condition,fuel,odometer,title_status,transmission,type,paint_color
48145,8995,2006.0,toyota,highlander hybrid limited,,gas,195236.0,clean,automatic,SUV,custom
48146,10100,1991.0,ford,mustang foxbody,,gas,90000.0,clean,manual,,
48147,0,2017.0,,ALL MAKES,,other,100000.0,clean,other,,
48148,0,2017.0,,ALL MAKES,,other,100000.0,clean,other,,
48149,14913,2013.0,ford,f150 4x4,excellent,gas,196418.0,clean,automatic,truck,silver
48150,12916,2013.0,cadillac,xts,excellent,gas,114263.0,clean,automatic,sedan,black
48151,0,2017.0,,ALL MAKES,,other,100000.0,clean,other,,
48152,8915,2015.0,hyundai,,like new,gas,125437.0,clean,automatic,sedan,red
48153,13818,2018.0,nissan,sentra,excellent,gas,103361.0,clean,automatic,sedan,black
48154,0,2017.0,,ALL MAKES,,other,100000.0,clean,other,,
48155,21914,2014.0,cadillac,escalade,excellent,gas,162796.0,clean,automatic,SUV,
48156,0,2017.0,,ALL MAKES,,other,100000.0,clean,other,,
48157,11515,2015.0,hyundai,veloster,excellent,gas,81171.0,clean,automatic,coupe,black
48158,0,2017.0,,ALL MAKES,,other,100000.0,clean,other,,
48159,8915,2015.0,chrysler,200,excellent,gas,143876.0,clean,automatic,sedan,brown
48160,0,2017.0,,ALL MAKES,,other,100000.0,clean,other,,
48161,10515,2015.0,mitsubishi,lancer,excellent,gas,88117.0,clean,automatic,sedan,blue
48162,0,2017.0,,ALL MAKES,,other,100000.0,clean,other,,
48163,13515,2015.0,volkswagen,jetta,excellent,gas,71862.0,clean,automatic,sedan,black
48164,0,2017.0,,ALL MAKES,,other,100000.0,clean,other,,
48165,0,2017.0,,ALL MAKES,,other,100000.0,clean,other,,
48166,11917,2017.0,hyundai,accent,like new,gas,51548.0,clean,automatic,sedan,red
48167,0,2017.0,,ALL MAKES,,other,100000.0,clean,other,,
48168,11913,2013.0,ford,escape xlt,excellent,gas,63871.0,clean,automatic,SUV,white
48169,0,2018.0,subaru,forester,,gas,35514.0,clean,automatic,wagon,black
48170,30000,2014.0,ford,f-150,excellent,gas,17500.0,clean,automatic,van,white
48171,15995,2010.0,jeep,wrangler unlimited sahara,,gas,171750.0,clean,automatic,SUV,silver
48172,12999,2014.0,ford,taurus se w/ dual power seats,,gas,67547.0,clean,automatic,sedan,white
48173,15999,2013.0,ford,"escape titanium 4wd, w/ navigation",,gas,81878.0,clean,automatic,SUV,white
48174,0,2013.0,dodge,challenger sxt plus w/ super sport group,,gas,62322.0,clean,automatic,coupe,black
48175,16999,2011.0,honda,"pilot ex-l awd, 3rd row seating",,gas,119816.0,clean,automatic,SUV,grey
48176,20999,2018.0,nissan,rogue s awd,,gas,45284.0,clean,automatic,wagon,white
48177,30999,2018.0,gmc,terrain denali awd,,gas,42536.0,clean,automatic,SUV,white
48178,14999,2018.0,ford,fiesta se w/ backup camera,,gas,22159.0,clean,automatic,sedan,blue
48179,21999,2019.0,hyundai,tucson se awd,,gas,30139.0,clean,automatic,SUV,blue
48180,19999,2019.0,hyundai,sonata se,,gas,18322.0,clean,automatic,sedan,black
48181,1500,1993.0,dodge,stealth r/t,fair,gas,136000.0,clean,automatic,,white
48182,9988,2002.0,ford,f-250 xl super duty - brand new tires - 6 seater -,excellent,gas,,clean,automatic,pickup,white
48183,6988,2010.0,chevrolet,malibu ltz - sunroof - leather and heated seats -,excellent,gas,,clean,automatic,sedan,white
48184,13988,2015.0,chevrolet,traverse lt - rear camera - bluetooth - third row,excellent,gas,,clean,automatic,SUV,silver
48185,5988,1997.0,lincoln,"mark viii intech v8 lsc - moon roof - leather,heat",excellent,gas,,clean,automatic,coupe,silver
48186,9988,2016.0,chrysler,town & country - rear camera - dvd entertainment -,excellent,gas,,clean,automatic,mini-van,silver
48187,10988,2014.0,kia,sorento lx - awd - rear camera - bluetooth -,excellent,gas,,clean,automatic,SUV,purple
48188,10988,2016.0,hyundai,santa fe se - third row seat - heated seats - blue,excellent,gas,,clean,automatic,SUV,white
48189,8988,2002.0,porsche,boxster convertible - low mileage - new tires - bl,excellent,gas,,clean,automatic,convertible,silver
48190,19988,2017.0,subaru,impreza sport - awd - rear camera - lane keep assi,excellent,gas,,clean,automatic,sedan,blue
48191,25988,2019.0,ford,mustang ecoboost - rear camera - bluetooth -,excellent,gas,,clean,automatic,coupe,white
48192,10988,2016.0,dodge,journey sxt - flex fuel - third row seat - roof ra,excellent,gas,,clean,automatic,SUV,grey
48193,11988,2013.0,lincoln,navigator - navi - rear camera - 2 dv,excellent,gas,,clean,automatic,,black
48194,17988,2015.0,buick,enclave - rear camera - leather and heated seats -,excellent,gas,,clean,automatic,SUV,silver
48195,9988,2011.0,bmw,535i - new tires - navi - sunroof -,excellent,gas,,clean,automatic,sedan,grey
48196,8988,2014.0,jeep,patriot - 4x4 - new tires - recently smogged -,excellent,gas,,clean,automatic,SUV,grey
48197,18988,2016.0,chevrolet,traverse lt - awd - navi - rear camera - new tires,excellent,gas,,clean,automatic,SUV,silver
48198,7988,2008.0,gmc,acadia - new tires - third row seat - 8 seater -,excellent,gas,,clean,automatic,SUV,black
48199,8988,2015.0,chrysler,200 - good on gas - recently smogged - great commu,excellent,gas,,clean,automatic,sedan,white
48200,8988,2016.0,chevrolet,cruze - new tires - gas saver - great commuter car,excellent,gas,,clean,automatic,sedan,white
48201,11488,2013.0,chevrolet,camaro 6 speed manual transmission - v6 - recently,excellent,gas,,clean,automatic,coupe,black
48202,8488,2016.0,chevrolet,impala lt limited - recently smogged - ac and heat,excellent,gas,,clean,automatic,sedan,white
48203,6988,2012.0,dodge,grand caravan - stow 'n go - flex fuel - new tires,excellent,gas,,clean,automatic,mini-van,silver
48204,28988,2015.0,ram,3500 high roof 10'6 - lift gate -,excellent,gas,,clean,automatic,,white
48205,4988,2010.0,volkswagen,new beetle - new tires - leather and heated seats,excellent,gas,,clean,automatic,coupe,black
48206,13988,2013.0,ford,explorer xlt - 4wd - flex fuel - third row seat -,excellent,gas,,clean,automatic,SUV,green
48207,6988,2016.0,volkswagen,jetta 1.4t - ac blows ice cold - gas saver -,excellent,gas,,clean,automatic,sedan,blue
48208,16988,2013.0,gmc,yukon 1500 slt - 4wd - new tires - rear camera -,excellent,gas,,clean,automatic,SUV,
48209,9988,2015.0,volkswagen,beetle - new tires - leather and heated seats -,excellent,gas,,clean,automatic,coupe,black
48210,7988,2016.0,ford,fiesta se - new tires - gas saver - just smogged -,excellent,gas,,clean,automatic,sedan,red
48211,5988,2012.0,ford,escape - new tires - great mpg for suv -,excellent,gas,,clean,automatic,SUV,black
48212,11988,2016.0,mazda,mazda3 - rear camera - blind spot assist - gas sav,excellent,gas,,clean,automatic,sedan,black
48213,7988,2015.0,chevrolet,impala limited - new tires - recently smogged -,excellent,gas,,clean,automatic,sedan,silver
48214,11988,2015.0,toyota,rav4 - rear camera - bluetooth - good on gas -,excellent,gas,,clean,automatic,SUV,red
48215,0,2017.0,,ALL MAKES,,other,100000.0,clean,other,,
48216,0,2010.0,,2010 AND NEWER,excellent,other,100000.0,clean,other,,
48217,0,2017.0,,ALL MAKES,,other,100000.0,clean,other,,
48218,0,2019.0,,ALL MAKES,excellent,other,100000.0,clean,other,,
48219,0,2017.0,,ALL MAKES,,other,100000.0,clean,other,,
48220,0,2018.0,,ALL MAKES,excellent,other,100000.0,clean,other,,
48221,8915,2015.0,hyundai,,like new,gas,125437.0,clean,automatic,sedan,red
48222,0,2017.0,,ALL MAKES,,other,100000.0,clean,other,,
48223,7914,2014.0,hyundai,elantra,excellent,gas,94603.0,clean,automatic,sedan,red
48224,12916,2013.0,cadillac,xts,excellent,gas,114263.0,clean,automatic,sedan,black
48225,9911,2011.0,mini,cooper s,excellent,gas,100445.0,clean,automatic,coupe,white
48226,11515,2015.0,hyundai,veloster,excellent,gas,81171.0,clean,automatic,coupe,black
48227,13515,2015.0,volkswagen,jetta,excellent,gas,71862.0,clean,automatic,sedan,black
48228,10515,2015.0,mitsubishi,lancer,excellent,gas,88117.0,clean,automatic,sedan,blue
48229,11917,2017.0,hyundai,accent,like new,gas,51548.0,clean,automatic,sedan,red
48230,27495,2014.0,chevrolet,express cargo 1500 3dr,,gas,47000.0,clean,automatic,,
48231,8915,2015.0,chrysler,200,excellent,gas,143876.0,clean,automatic,sedan,brown
48232,11913,2013.0,ford,escape xlt,excellent,gas,63871.0,clean,automatic,SUV,white
48233,13818,2018.0,nissan,sentra,excellent,gas,103361.0,clean,automatic,sedan,black
48234,11912,2012.0,ford,flex sel,excellent,gas,148792.0,clean,automatic,wagon,white
48235,8912,2012.0,chrysler,town & country,excellent,gas,169790.0,clean,automatic,mini-van,grey
48236,13911,2011.0,buick,enclave,excellent,gas,100567.0,clean,automatic,SUV,silver
48237,8512,2012.0,,scion xd,excellent,gas,125755.0,clean,automatic,SUV,blue
48238,0,2017.0,,ALL MAKES,,other,100000.0,clean,other,,
48239,9909,2009.0,ford,flex sel,excellent,gas,160952.0,clean,automatic,wagon,black
48240,21914,2014.0,cadillac,escalade,excellent,gas,162796.0,clean,automatic,SUV,
48241,8999,2016.0,nissan,leaf,excellent,electric,39500.0,clean,automatic,hatchback,grey
48242,31777,2011.0,chevrolet,silverado 2500hd work,,gas,33000.0,clean,automatic,,
48243,5500,2014.0,,Hatchback S,excellent,gas,121400.0,clean,manual,hatchback,black
48244,32995,2013.0,ford,f-350 super duty 4x2 2dr re,,gas,51000.0,clean,automatic,,
48245,13995,2014.0,ford,escape,,gas,82893.0,clean,automatic,SUV,silver
48246,22623,2014.0,cadillac,srx,,gas,70781.0,clean,automatic,SUV,black
48247,541,2012.0,gmc,sierra 2500hd,,diesel,87358.0,clean,automatic,truck,
48248,15890,2013.0,dodge,challenger,,gas,83279.0,clean,automatic,coupe,white
48249,7500,2008.0,nissan,rogue,,gas,150322.0,clean,automatic,SUV,black
48250,0,2019.0,toyota,tundra 4wd,,gas,34807.0,clean,automatic,truck,
48251,14590,2016.0,chevrolet,trax lt sport utility,good,gas,82797.0,clean,other,hatchback,black
48252,26990,2018.0,gmc,acadia sle-2 sport utility,good,gas,26514.0,clean,other,SUV,
48253,34590,2019.0,gmc,sierra 1500 double cab,good,gas,26439.0,clean,other,pickup,black
48254,16990,2015.0,chevrolet,trax ltz sport utility,good,other,28400.0,clean,other,hatchback,
48255,17990,2017.0,kia,niro lx wagon 4d,good,gas,20909.0,clean,other,wagon,
48256,46990,2014.0,mercedes-benz,sl-class sl 550,good,other,28834.0,clean,other,convertible,blue
48257,47590,2020.0,chevrolet,silverado 2500 hd crew,good,gas,5591.0,clean,other,pickup,white
48258,19990,2019.0,kia,niro s touring wagon 4d,good,hybrid,30590.0,clean,other,wagon,white
48259,23590,2017.0,bmw,2 series 230i coupe 2d,good,gas,33415.0,clean,automatic,coupe,black
48260,25990,2019.0,gmc,acadia slt-2 sport utility,good,gas,70640.0,clean,other,SUV,white
